-11.684561
25.038052
0
-6.497089
21.670209
0
-1.490131
18.046411
0
2.542602
13.404155
0
2.831167
7.468477
0
-1.190758
2.823278
0
-5.80619
-1.292704
0
-9.596441
-6.140423
0
-9.925495
-12.134438
0
-6.32347
-17.098392
0
-1.429209
-20.866856
0
